Datetime,Temperature,Activity Index, Photopic lux,Melanopic EDI, L-Cone EDI, M-Cone EDI, S-Cone EDI, Rhodopic EDI,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
8/12/2023 7:49,Disabled,Disabled,0.655225992,0.631048739,0.64737004,0.666202128,0.666814566,0.65057075,0,4.00E-06,8.01E-06,1.20E-05,1.60E-05,2.00E-05,2.40E-05,2.25E-05,2.09E-05,1.94E-05,1.78E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,1.17E-05,1.16E-05,1.14E-05,1.12E-05,1.11E-05,1.10E-05,1.09E-05,1.08E-05,1.07E-05,1.06E-05,1.03E-05,9.96E-06,9.64E-06,9.31E-06,8.99E-06,8.76E-06,8.54E-06,8.31E-06,8.08E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,3.54E-06,7.08E-06,1.06E-05,1.42E-05,1.77E-05,2.12E-05,2.48E-05,2.09E-05,1.71E-05,1.32E-05,9.34E-06,5.49E-06,5.38E-06,5.27E-06,5.16E-06,5.05E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:50,Disabled,Disabled,0.361184299,0.106343627,0.357301205,0.282245249,0.076801106,0.158508226,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.06E-05,7.98E-06,5.32E-06,2.66E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E-06,4.24E-06,6.36E-06,8.48E-06,1.06E-05,8.48E-06,6.36E-06,4.24E-06,2.12E-06,0,1.57E-06,3.14E-06,4.71E-06,6.28E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,2.62E-06,5.25E-06,7.87E-06,1.05E-05,1.31E-05,1.57E-05,1.84E-05,1.47E-05,1.10E-05,7.35E-06,3.67E-06,0,9.89E-07,1.98E-06,2.97E-06,3.96E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:51,Disabled,Disabled,0.542497993,0.444793612,0.539459884,0.516172767,0.587545037,0.457011521,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.39E-05,1.45E-05,1.51E-05,1.57E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,9.53E-06,7.15E-06,4.76E-06,2.38E-06,0,2.12E-06,4.24E-06,6.36E-06,8.48E-06,1.06E-05,1.02E-05,9.77E-06,9.35E-06,8.93E-06,8.51E-06,8.38E-06,8.25E-06,8.12E-06,7.98E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,1.71E-06,3.42E-06,5.13E-06,6.84E-06,8.54E-06,1.03E-05,1.20E-05,1.07E-05,9.37E-06,8.08E-06,6.78E-06,5.49E-06,5.38E-06,5.27E-06,5.16E-06,5.05E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:52,Disabled,Disabled,0.20244284,0.119541854,0.230891094,0.129165888,0.476372361,0.101839885,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.39E-05,1.45E-05,1.51E-05,1.57E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E-06,3.14E-06,4.71E-06,6.28E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,1.71E-06,3.42E-06,5.13E-06,6.84E-06,8.54E-06,1.03E-05,1.20E-05,1.07E-05,9.37E-06,8.08E-06,6.78E-06,5.49E-06,4.39E-06,3.29E-06,2.19E-06,1.10E-06,0,8.02E-07,1.60E-06,2.41E-06,3.21E-06,4.01E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:53,Disabled,Disabled,0.639580786,0.618817747,0.629601836,0.656179726,0.606543005,0.640151143,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.39E-05,1.45E-05,1.51E-05,1.57E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,1.17E-05,1.16E-05,1.14E-05,1.12E-05,1.11E-05,1.10E-05,1.09E-05,1.08E-05,1.07E-05,1.06E-05,1.02E-05,9.77E-06,9.35E-06,8.93E-06,8.51E-06,8.38E-06,8.25E-06,8.12E-06,7.98E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,1.71E-06,3.42E-06,5.13E-06,6.84E-06,8.54E-06,1.03E-05,1.20E-05,1.07E-05,9.37E-06,8.08E-06,6.78E-06,5.49E-06,5.38E-06,5.27E-06,5.16E-06,5.05E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:54,Disabled,Disabled,0.641426146,0.618591785,0.632410407,0.655199111,0.606541276,0.639642477,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.39E-05,1.45E-05,1.51E-05,1.57E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,1.17E-05,1.16E-05,1.14E-05,1.12E-05,1.11E-05,1.10E-05,1.09E-05,1.08E-05,1.07E-05,1.06E-05,1.02E-05,9.73E-06,9.29E-06,8.86E-06,8.42E-06,8.31E-06,8.20E-06,8.08E-06,7.97E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,2.62E-06,5.25E-06,7.87E-06,1.05E-05,1.31E-05,1.57E-05,1.84E-05,1.47E-05,1.10E-05,7.35E-06,3.67E-06,0,9.89E-07,1.98E-06,2.97E-06,3.96E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:55,Disabled,Disabled,0.639786661,0.517302394,0.623057783,0.636528611,0.204805657,0.565594614,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.06E-05,7.98E-06,5.32E-06,2.66E-06,0,0,0,0,0,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,1.17E-05,1.16E-05,1.14E-05,1.12E-05,1.11E-05,1.10E-05,1.09E-05,1.08E-05,1.07E-05,1.06E-05,1.02E-05,9.82E-06,9.43E-06,9.03E-06,8.64E-06,8.48E-06,8.33E-06,8.17E-06,8.01E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,2.62E-06,5.25E-06,7.87E-06,1.05E-05,1.31E-05,1.57E-05,1.84E-05,1.47E-05,1.10E-05,7.35E-06,3.67E-06,0,0,0,0,0,0,8.02E-07,1.60E-06,2.41E-06,3.21E-06,4.01E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:56,Disabled,Disabled,0.639580786,0.618817747,0.629601836,0.656179726,0.606543005,0.640151143,0,2.22E-06,4.43E-06,6.65E-06,8.86E-06,1.11E-05,1.33E-05,1.39E-05,1.45E-05,1.51E-05,1.57E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,1.17E-05,1.16E-05,1.14E-05,1.12E-05,1.11E-05,1.10E-05,1.09E-05,1.08E-05,1.07E-05,1.06E-05,1.02E-05,9.77E-06,9.35E-06,8.93E-06,8.51E-06,8.38E-06,8.25E-06,8.12E-06,7.98E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,1.71E-06,3.42E-06,5.13E-06,6.84E-06,8.54E-06,1.03E-05,1.20E-05,1.07E-05,9.37E-06,8.08E-06,6.78E-06,5.49E-06,5.38E-06,5.27E-06,5.16E-06,5.05E-06,4.95E-06,4.92E-06,4.90E-06,4.88E-06,4.86E-06,4.83E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
8/12/2023 7:57,Disabled,Disabled,0.24032402,0.345191926,0.278764278,0.216296762,0.645471752,0.282104343,0,4.00E-06,8.01E-06,1.20E-05,1.60E-05,2.00E-05,2.40E-05,2.25E-05,2.09E-05,1.94E-05,1.78E-05,1.63E-05,1.30E-05,9.76E-06,6.51E-06,3.25E-06,0,2.38E-06,4.76E-06,7.15E-06,9.53E-06,1.19E-05,9.53E-06,7.15E-06,4.76E-06,2.38E-06,0,0,0,0,0,0,0,0,0,0,0,1.57E-06,3.14E-06,4.71E-06,6.28E-06,7.85E-06,7.99E-06,8.13E-06,8.27E-06,8.40E-06,8.54E-06,7.32E-06,6.10E-06,4.88E-06,3.66E-06,2.44E-06,1.22E-06,0,1.71E-06,3.42E-06,5.13E-06,6.84E-06,8.54E-06,1.03E-05,1.20E-05,9.57E-06,7.18E-06,4.78E-06,2.39E-06,0,0,0,0,0,0,8.02E-07,1.60E-06,2.41E-06,3.21E-06,4.01E-06,4.81E-06,3.61E-06,2.41E-06,1.20E-06,0
